-BEGIN HEADER-,,,,,,,,,,
2023,1,30,18,20.57,9.09,0,-999,-999,100.29,3.14
2023,1,30,19,20.36,8.67,0,-999,-999,100.34,2.56
2023,1,30,20,20.4,8.24,0,-999,-999,100.38,1.65
2023,1,30,21,20.75,7.81,0,-999,-999,100.39,0.7
2023,1,30,22,19.95,7.75,0,-999,-999,100.39,0.78
2023,1,30,23,18.21,7.93,0,-999,-999,100.34,2.03
2023,1,31,0,16.5,8.12,0,-999,-999,100.29,3.24
2023,1,31,1,15.23,8.24,0,-999,-999,100.23,4.23
2023,1,31,2,14.65,8.24,0,-999,-999,100.18,5.08
2023,1,31,3,14.23,8.18,0,-999,-999,100.14,5.84
2023,1,31,4,14.01,8.12,0,-999,-999,100.14,6.51
2023,1,31,5,13.86,8,0,-999,-999,100.18,7.09
2023,1,31,6,13.72,7.81,0,-999,-999,100.22,7.6
2023,1,31,7,15.65,7.69,0,-999,-999,100.28,7.38
2023,1,31,8,18.12,7.63,0,-999,-999,100.38,5.45
2023,1,31,9,21.31,7.87,0,-999,-999,100.46,4.23
2023,1,31,10,25.07,6.71,0,-999,-999,100.46,4.85
2023,1,31,11,26.5,6.41,0,-999,-999,100.38,4.99
2023,1,31,12,27.31,6.47,0,-999,-999,100.28,5.36
2023,1,31,13,27.69,6.71,0,-999,-999,100.12,5.78
2023,1,31,14,27.64,7.08,0,-999,-999,100.05,6.06
2023,1,31,15,27.05,7.93,0,-999,-999,100.01,5.88
2023,1,31,16,25.31,10.19,0,-999,-999,100.03,5.35
2023,1,31,17,21.75,10.86,0,-999,-999,100.05,5.41
2023,1,31,18,20.14,10.31,0,-999,-999,100.1,5.65
2023,1,31,19,19.48,10.07,0,-999,-999,100.16,5.91
2023,1,31,20,18.89,9.89,0,-999,-999,100.17,6.08
2023,1,31,21,18.26,9.7,0,-999,-999,100.19,6.18
2023,1,31,22,17.51,9.52,0,-999,-999,100.17,6.06
2023,1,31,23,16.86,9.4,0,-999,-999,100.16,6.24
2023,2,1,0,16.33,9.34,0,-999,-999,100.19,6.78
2023,2,1,1,16.01,9.28,0,-999,-999,100.17,7.31
2023,2,1,2,15.94,9.28,0,-999,-999,100.13,7.68
2023,2,1,3,15.74,9.22,0,-999,-999,100.12,7.87
2023,2,1,4,15.38,9.16,0,-999,-999,100.12,7.69
2023,2,1,5,14.98,8.97,0,-999,-999,100.16,7.4
2023,2,1,6,14.58,8.79,0,-999,-999,100.23,7.2
2023,2,1,7,16.13,8.67,0,-999,-999,100.3,6.51
2023,2,1,8,18.44,8.48,0,-999,-999,100.35,5.5
2023,2,1,9,21.66,8,0,-999,-999,100.4,6.97
2023,2,1,10,24.02,8.24,0,-999,-999,100.4,6.63
2023,2,1,11,25.94,8.79,0,-999,-999,100.31,6.08
2023,2,1,12,27.45,9.09,0,-999,-999,100.22,5.72
2023,2,1,13,28.37,9.22,0,-999,-999,100.11,5.46
2023,2,1,14,28.66,9.16,0,-999,-999,100.03,5.32
2023,2,1,15,28.19,9.16,0,-999,-999,99.99,5.16
2023,2,1,16,26.58,10.31,0,-999,-999,100,4.99
2023,2,1,17,22.25,11.17,0,-999,-999,100.02,5.65
2023,2,1,18,19.82,10.07,0,-999,-999,100.1,6.37
2023,2,1,19,18.56,9.52,0,-999,-999,100.19,6.61
2023,2,1,20,17.33,9.03,0,-999,-999,100.27,6.66
2023,2,1,21,16.17,8.54,0,-999,-999,100.32,6.71
2023,2,1,22,15.1,8.12,0,-999,-999,100.31,6.68
2023,2,1,23,14.09,7.69,0,-999,-999,100.29,6.64
2023,2,2,0,13.24,7.39,0,-999,-999,100.28,6.74
2023,2,2,1,12.48,7.08,0,-999,-999,100.24,7.03
2023,2,2,2,11.84,6.77,0,-999,-999,100.19,7.43
2023,2,2,3,11.31,6.41,0,-999,-999,100.17,7.87
2023,2,2,4,10.85,5.98,0,-999,-999,100.19,8.19
2023,2,2,5,10.44,5.68,0,-999,-999,100.27,8.26
2023,2,2,6,9.98,5.49,0,-999,-999,100.37,8.04
2023,2,2,7,12.05,5.37,0,-999,-999,100.46,6.94
2023,2,2,8,14.9,5.55,0,-999,-999,100.52,4.8
2023,2,2,9,18.92,6.1,0,-999,-999,100.57,4.02
2023,2,2,10,22.94,5.31,0,-999,-999,100.55,4.54
2023,2,2,11,24.53,5.31,0,-999,-999,100.47,3.83
2023,2,2,12,25.55,5.37,0,-999,-999,100.37,3.84
2023,2,2,13,26.09,5.43,0,-999,-999,100.28,4.21
2023,2,2,14,26.08,5.37,0,-999,-999,100.22,4.66
2023,2,2,15,25.43,5.49,0,-999,-999,100.18,5.04
2023,2,2,16,23.74,6.65,0,-999,-999,100.18,5.01
2023,2,2,17,19.41,8.12,0,-999,-999,100.18,4.8
2023,2,2,18,17.53,7.45,0,-999,-999,100.23,4.32
2023,2,2,19,17.11,7.14,0,-999,-999,100.3,3.68
2023,2,2,20,16.91,6.9,0,-999,-999,100.33,3.1
2023,2,2,21,16.54,6.71,0,-999,-999,100.38,2.71
2023,2,2,22,15.55,6.65,0,-999,-999,100.39,2.93
2023,2,2,23,13.85,6.77,0,-999,-999,100.39,3.91
2023,2,3,0,12.53,6.71,0,-999,-999,100.36,5.11
2023,2,3,1,11.81,6.65,0,-999,-999,100.33,6.1
2023,2,3,2,11.3,6.59,0,-999,-999,100.29,6.79
2023,2,3,3,10.9,6.53,0,-999,-999,100.27,7.36
2023,2,3,4,10.55,6.47,0,-999,-999,100.24,7.67
2023,2,3,5,10.08,6.29,0,-999,-999,100.29,7.78
2023,2,3,6,9.72,6.04,0,-999,-999,100.35,7.97
2023,2,3,7,11.98,5.86,0,-999,-999,100.42,7.41
2023,2,3,8,14.83,5.92,0,-999,-999,100.5,5.46
2023,2,3,9,19.05,6.04,0,-999,-999,100.54,5.47
2023,2,3,10,22.71,5.55,0,-999,-999,100.51,7.12
2023,2,3,11,24.33,5.68,0,-999,-999,100.43,6.82
2023,2,3,12,25.45,5.8,0,-999,-999,100.31,6.37
2023,2,3,13,26.23,5.92,0,-999,-999,100.15,6.08
2023,2,3,14,26.54,5.92,0,-999,-999,100.06,5.79
2023,2,3,15,26.21,6.16,0,-999,-999,100.02,5.36
2023,2,3,16,24.48,7.93,0,-999,-999,100.01,4.65
2023,2,3,17,20,8.97,0,-999,-999,100.03,4.55
2023,2,3,18,17.68,8,0,-999,-999,100.07,4.81
2023,2,3,19,16.59,7.81,0,-999,-999,100.16,4.93
2023,2,3,20,15.73,7.63,0,-999,-999,100.24,4.84
2023,2,3,21,15.06,7.45,0,-999,-999,100.27,4.51
2023,2,3,22,14.46,7.32,0,-999,-999,100.27,4.08
2023,2,3,23,13.83,7.2,0,-999,-999,100.23,3.79
2023,2,4,0,13.02,7.08,0,-999,-999,100.21,3.87
2023,2,4,1,12.05,7.02,0,-999,-999,100.18,4.44
2023,2,4,2,11.31,6.9,0,-999,-999,100.15,5.14
2023,2,4,3,10.83,6.71,0,-999,-999,100.14,5.97
2023,2,4,4,10.51,6.47,0,-999,-999,100.1,6.74
2023,2,4,5,10.2,6.1,0,-999,-999,100.14,7.22
2023,2,4,6,9.95,5.68,0,-999,-999,100.22,7.57
2023,2,4,7,12.83,5.49,0,-999,-999,100.31,7.36
2023,2,4,8,16.12,5.31,0,-999,-999,100.35,5.23
2023,2,4,9,20.08,5.74,0,-999,-999,100.37,3.9
2023,2,4,10,24.18,5.55,0,-999,-999,100.36,4.58
2023,2,4,11,25.71,5.74,0,-999,-999,100.24,4.79
2023,2,4,12,26.73,5.86,0,-999,-999,100.14,4.85
2023,2,4,13,27.34,5.98,0,-999,-999,100,4.83
2023,2,4,14,27.45,6.1,0,-999,-999,99.92,4.56
2023,2,4,15,26.98,6.35,0,-999,-999,99.86,4.15
2023,2,4,16,25.48,7.87,0,-999,-999,99.85,3.65
2023,2,4,17,21.6,9.28,0,-999,-999,99.86,3.54
2023,2,4,18,19.71,8,0,-999,-999,99.94,3.63
2023,2,4,19,18.9,7.81,0,-999,-999,100.02,3.5
2023,2,4,20,18.44,7.51,0,-999,-999,100.07,3.03
2023,2,4,21,18.07,7.26,0,-999,-999,100.13,2.52
2023,2,4,22,17.73,7.02,0,-999,-999,100.12,2.02
2023,2,4,23,16.71,6.96,0,-999,-999,100.1,1.99
2023,2,5,0,15.66,6.96,0,-999,-999,100.06,2.46
2023,2,5,1,14.53,6.96,0,-999,-999,100,2.99
2023,2,5,2,13.67,6.9,0,-999,-999,99.97,3.36
2023,2,5,3,12.68,6.77,0,-999,-999,99.97,4.01
2023,2,5,4,11.71,6.65,0,-999,-999,99.98,4.95
2023,2,5,5,11.12,6.47,0,-999,-999,100.04,5.83
2023,2,5,6,10.8,6.23,0,-999,-999,100.14,6.49
2023,2,5,7,13.79,6.29,0,-999,-999,100.23,6.51
2023,2,5,8,17.08,5.98,0,-999,-999,100.29,4.77
2023,2,5,9,20.88,6.47,0,-999,-999,100.35,3.32
2023,2,5,10,25.19,6.1,0,-999,-999,100.32,3.4
2023,2,5,11,26.83,6.29,0,-999,-999,100.21,3.75
2023,2,5,12,27.65,6.53,0,-999,-999,100.11,3.78
2023,2,5,13,28.13,6.77,0,-999,-999,99.97,3.59
2023,2,5,14,28.19,6.84,0,-999,-999,99.89,3.21
2023,2,5,15,27.85,6.96,0,-999,-999,99.88,2.81
2023,2,5,16,26.65,7.81,0,-999,-999,99.88,2.52
2023,2,5,17,22.83,9.64,0,-999,-999,99.88,3.11
2023,2,5,18,20.32,8.54,0,-999,-999,99.94,3.77
2023,2,5,19,19.22,8.36,0,-999,-999,100.04,3.67
2023,2,5,20,18.81,8.06,0,-999,-999,100.12,2.89
2023,2,5,21,18.87,7.69,0,-999,-999,100.15,1.72
2023,2,5,22,18.62,7.51,0,-999,-999,100.17,0.8
2023,2,5,23,17.99,7.45,0,-999,-999,100.18,1.22
2023,2,6,0,16.94,7.51,0,-999,-999,100.14,1.88
2023,2,6,1,15.9,7.69,0,-999,-999,100.11,2.23
2023,2,6,2,15.44,7.63,0,-999,-999,100.06,2.33
2023,2,6,3,14.91,7.57,0,-999,-999,100.04,2.47
2023,2,6,4,14.33,7.45,0,-999,-999,100.04,2.71
2023,2,6,5,13.77,7.26,0,-999,-999,100.07,2.97
2023,2,6,6,13.34,7.14,0,-999,-999,100.19,3.13
2023,2,6,7,15.4,8.24,0,-999,-999,100.25,3.21
2023,2,6,8,18.67,7.51,0,-999,-999,100.32,2.69
2023,2,6,9,22.52,7.63,0,-999,-999,100.36,1.97
2023,2,6,10,26.15,7.08,0,-999,-999,100.35,1.76
2023,2,6,11,28.09,6.77,0,-999,-999,100.28,2.24
2023,2,6,12,29.06,6.59,0,-999,-999,100.13,2.8
2023,2,6,13,29.48,6.47,0,-999,-999,99.98,2.75
2023,2,6,14,29.57,6.41,0,-999,-999,99.88,2.56
2023,2,6,15,29.15,6.41,0,-999,-999,99.81,2.22
2023,2,6,16,28.05,7.39,0,-999,-999,99.79,1.76
2023,2,6,17,24.39,9.09,0,-999,-999,99.8,2.44
2023,2,6,18,21.85,8.18,0,-999,-999,99.84,3.37
2023,2,6,19,20.65,8.12,0,-999,-999,99.91,3.64
2023,2,6,20,19.74,8.36,0,-999,-999,99.96,3.76
2023,2,6,21,18.72,8.91,0,-999,-999,100.01,4.16
2023,2,6,22,17.67,9.58,0,-999,-999,100,4.54
2023,2,6,23,16.91,9.89,0,-999,-999,99.95,4.44
2023,2,7,0,16.44,9.95,0,-999,-999,99.93,4
2023,2,7,1,15.87,9.64,0,-999,-999,99.88,3.48
2023,2,7,2,14.99,9.09,0,-999,-999,99.87,3.53
2023,2,7,3,14.12,8.42,0,-999,-999,99.87,4.18
2023,2,7,4,13.37,7.81,0,-999,-999,99.89,4.73
2023,2,7,5,12.76,7.32,0,-999,-999,99.94,4.83
2023,2,7,6,12.3,7.02,0,-999,-999,100,4.79
2023,2,7,7,15.05,7.32,0,-999,-999,100.08,4.52
2023,2,7,8,18.05,6.9,0,-999,-999,100.15,3.45
2023,2,7,9,21.84,7.2,0,-999,-999,100.21,2.31
2023,2,7,10,26.19,6.84,0,-999,-999,100.21,2.51
2023,2,7,11,28.33,6.77,0,-999,-999,100.15,3.06
2023,2,7,12,29.17,6.77,0,-999,-999,100,3.1
2023,2,7,13,29.55,6.84,0,-999,-999,99.88,2.84
2023,2,7,14,29.59,6.71,0,-999,-999,99.78,2.5
2023,2,7,15,29.16,6.71,0,-999,-999,99.75,2.1
2023,2,7,16,28.16,7.57,0,-999,-999,99.76,1.36
2023,2,7,17,25.16,9.16,0,-999,-999,99.77,1.36
2023,2,7,18,22.73,8.48,0,-999,-999,99.84,2.43
2023,2,7,19,20.9,8.54,0,-999,-999,99.93,3.34
2023,2,7,20,19.3,8.61,0,-999,-999,99.98,4.3
2023,2,7,21,18.16,8.73,0,-999,-999,99.99,5.04
2023,2,7,22,17.4,8.73,0,-999,-999,99.99,5.24
2023,2,7,23,16.78,8.54,0,-999,-999,99.98,5.14
2023,2,8,0,16.21,8.18,0,-999,-999,99.93,5.02
2023,2,8,1,15.62,7.87,0,-999,-999,99.92,5.06
2023,2,8,2,14.99,7.57,0,-999,-999,99.89,5.41
2023,2,8,3,14.46,7.32,0,-999,-999,99.89,6.14
2023,2,8,4,14.12,7.14,0,-999,-999,99.9,7.08
2023,2,8,5,13.8,7.08,0,-999,-999,99.95,7.7
2023,2,8,6,13.44,7.08,0,-999,-999,100.04,8.01
2023,2,8,7,15.71,7.08,0,-999,-999,100.12,7.23
2023,2,8,8,18.61,7.26,0,-999,-999,100.15,5.02
2023,2,8,9,22.77,7.69,0,-999,-999,100.21,4.5
2023,2,8,10,27.19,7.2,0,-999,-999,100.23,5.24
2023,2,8,11,29.3,6.96,0,-999,-999,100.15,5.06
2023,2,8,12,30.01,6.96,0,-999,-999,100.05,4.9
2023,2,8,13,30.31,6.9,0,-999,-999,99.95,4.88
2023,2,8,14,30.13,6.84,0,-999,-999,99.88,4.97
2023,2,8,15,29.28,7.02,0,-999,-999,99.86,5.07
2023,2,8,16,27.38,8.36,0,-999,-999,99.84,5.24
2023,2,8,17,22.76,9.89,0,-999,-999,99.88,5.96
2023,2,8,18,20.19,9.16,0,-999,-999,99.93,6.32
2023,2,8,19,19.12,9.09,0,-999,-999,100.01,6.11
2023,2,8,20,18.23,9.03,0,-999,-999,100.12,5.62
2023,2,8,21,17.68,8.91,0,-999,-999,100.14,4.63
2023,2,8,22,17.49,8.73,0,-999,-999,100.16,3.48
2023,2,8,23,17.18,8.61,0,-999,-999,100.15,2.81
2023,2,9,0,16.67,8.42,0,-999,-999,100.13,2.55
2023,2,9,1,16.12,8.3,0,-999,-999,100.06,2.54
2023,2,9,2,15.35,8.24,0,-999,-999,100.01,2.86
2023,2,9,3,14.43,8.18,0,-999,-999,99.98,3.64
2023,2,9,4,13.69,8.12,0,-999,-999,99.98,4.58
2023,2,9,5,13.26,8.06,0,-999,-999,100.04,5.31
2023,2,9,6,13,7.93,0,-999,-999,100.12,5.83
2023,2,9,7,15.81,8.06,0,-999,-999,100.19,5.8
2023,2,9,8,18.69,7.87,0,-999,-999,100.29,4.27
2023,2,9,9,22.85,8.24,0,-999,-999,100.36,2.08
2023,2,9,10,26.48,8.24,0,-999,-999,100.38,0.7
2023,2,9,11,27.98,8.18,0,-999,-999,100.29,0.78
2023,2,9,12,28.83,8.12,0,-999,-999,100.2,1.05
2023,2,9,13,29.24,8,0,-999,-999,100.08,1.39
2023,2,9,14,29.28,7.81,0,-999,-999,99.97,1.75
2023,2,9,15,28.66,7.69,0,-999,-999,99.94,1.97
2023,2,9,16,27.55,8.06,0,-999,-999,99.91,2.08
2023,2,9,17,24.07,9.95,0,-999,-999,99.93,2.81
2023,2,9,18,21.59,9.22,0,-999,-999,100,3.54
2023,2,9,19,20.46,9.03,0,-999,-999,100.12,3.57
2023,2,9,20,19.86,8.85,0,-999,-999,100.18,3.09
2023,2,9,21,19.52,8.54,0,-999,-999,100.24,2.3
2023,2,9,22,19.13,8.36,0,-999,-999,100.27,1.45
2023,2,9,23,18.73,8.3,0,-999,-999,100.26,0.91
2023,2,10,0,18.08,8.12,0,-999,-999,100.21,0.91
2023,2,10,1,17.21,8,0,-999,-999,100.17,1.3
2023,2,10,2,16.1,7.81,0,-999,-999,100.14,1.96
2023,2,10,3,14.94,7.57,0,-999,-999,100.13,2.63
2023,2,10,4,14.08,7.32,0,-999,-999,100.13,3.04
2023,2,10,5,13.53,7.14,0,-999,-999,100.18,3.24
2023,2,10,6,13.13,7.02,0,-999,-999,100.23,3.38
2023,2,10,7,15.57,7.69,0,-999,-999,100.3,3.32
2023,2,10,8,18.54,7.2,0,-999,-999,100.37,2.32
2023,2,10,9,22.73,8.67,0,-999,-999,100.44,1.44
2023,2,10,10,25.75,8.48,0,-999,-999,100.45,1.07
2023,2,10,11,27.55,7.93,0,-999,-999,100.36,1.02
2023,2,10,12,28.57,7.63,0,-999,-999,100.26,1.45
2023,2,10,13,29.09,7.39,0,-999,-999,100.16,1.86
2023,2,10,14,29.14,7.2,0,-999,-999,100.11,2.09
2023,2,10,15,28.7,7.08,0,-999,-999,100.04,2.09
2023,2,10,16,27.74,7.51,0,-999,-999,100.02,2.06
2023,2,10,17,23.9,9.95,0,-999,-999,100.02,3.16
2023,2,10,18,21.05,9.03,0,-999,-999,100.03,4.24
2023,2,10,19,19.87,8.91,0,-999,-999,100.09,4.68
2023,2,10,20,18.91,8.91,0,-999,-999,100.13,5.03
2023,2,10,21,17.98,9.28,0,-999,-999,100.17,5.59
2023,2,10,22,17.21,9.77,0,-999,-999,100.2,6.05
2023,2,10,23,16.65,10.31,0,-999,-999,100.19,6.18
2023,2,11,0,16.18,10.8,0,-999,-999,100.15,6.22
2023,2,11,1,15.77,11.11,0,-999,-999,100.12,6.36
2023,2,11,2,15.41,11.17,0,-999,-999,100.05,6.51
2023,2,11,3,15.09,11.05,0,-999,-999,100.04,6.43
2023,2,11,4,14.72,10.8,0,-999,-999,100.02,6.28
2023,2,11,5,14.4,10.68,0,-999,-999,100.06,6.24
2023,2,11,6,14.17,10.62,0,-999,-999,100.14,6.32
2023,2,11,7,17.13,10.74,0,-999,-999,100.2,5.73
2023,2,11,8,20.08,10.93,0,-999,-999,100.25,3.81
2023,2,11,9,24.64,10.31,0,-999,-999,100.33,3.87
2023,2,11,10,28.9,8.61,0,-999,-999,100.3,4.45
2023,2,11,11,31.47,7.51,0,-999,-999,100.2,4.51
2023,2,11,12,32.74,6.96,0,-999,-999,100.06,4.46
2023,2,11,13,33.44,6.65,0,-999,-999,99.93,4.32
2023,2,11,14,33.58,6.47,0,-999,-999,99.84,4.12
2023,2,11,15,33.27,6.65,0,-999,-999,99.78,4.08
2023,2,11,16,31.52,9.22,0,-999,-999,99.76,3.71
2023,2,11,17,28.4,9.83,0,-999,-999,99.78,2.89
2023,2,11,18,27.09,8,0,-999,-999,99.82,2.57
2023,2,11,19,25.76,8.12,0,-999,-999,99.92,2.46
2023,2,11,20,24.58,7.93,0,-999,-999,99.98,2.28
2023,2,11,21,23.01,8.06,0,-999,-999,100.02,1.74
2023,2,11,22,22.05,8.12,0,-999,-999,100.04,1.27
2023,2,11,23,21.01,8.12,0,-999,-999,100.06,1.44
2023,2,12,0,19.76,8.06,0,-999,-999,100.03,2.1
2023,2,12,1,18.09,8,0,-999,-999,100.02,3.04
2023,2,12,2,16.28,7.87,0,-999,-999,99.99,4.1
2023,2,12,3,14.85,7.63,0,-999,-999,99.99,5.44
2023,2,12,4,14.17,7.26,0,-999,-999,99.97,6.79
2023,2,12,5,13.8,7.02,0,-999,-999,100.02,7.71
2023,2,12,6,13.62,6.9,0,-999,-999,100.11,8.08
2023,2,12,7,16.04,6.96,0,-999,-999,100.22,7
2023,2,12,8,18.99,7.32,0,-999,-999,100.28,5
2023,2,12,9,23.48,7.87,0,-999,-999,100.32,5.05
2023,2,12,10,28.32,7.26,0,-999,-999,100.36,6.53
2023,2,12,11,29.9,7.32,0,-999,-999,100.29,6.33
2023,2,12,12,30.64,7.14,0,-999,-999,100.17,5.92
2023,2,12,13,30.98,6.84,0,-999,-999,100.06,5.67
2023,2,12,14,30.95,6.53,0,-999,-999,99.98,5.64
2023,2,12,15,30.33,6.53,0,-999,-999,99.92,5.52
2023,2,12,16,28.67,7.63,0,-999,-999,99.93,5.23
2023,2,12,17,23.92,9.7,0,-999,-999,99.97,5.33
2023,2,12,18,21.15,8.67,0,-999,-999,100.04,5.58
2023,2,12,19,20,8.36,0,-999,-999,100.14,5.78
2023,2,12,20,18.78,7.93,0,-999,-999,100.25,6.57
2023,2,12,21,17.67,7.26,0,-999,-999,100.3,7.65
2023,2,12,22,16.69,6.59,0,-999,-999,100.29,8.39
2023,2,12,23,15.72,6.1,0,-999,-999,100.28,8.57
2023,2,13,0,14.8,5.74,0,-999,-999,100.24,8.66
2023,2,13,1,14.13,5.43,0,-999,-999,100.18,8.96
2023,2,13,2,13.58,5.19,0,-999,-999,100.15,9.22
2023,2,13,3,13.05,5,0,-999,-999,100.14,9.26
2023,2,13,4,12.46,4.82,0,-999,-999,100.16,9.04
2023,2,13,5,11.94,4.7,0,-999,-999,100.2,8.81
2023,2,13,6,11.64,4.64,0,-999,-999,100.29,8.61
2023,2,13,7,14.87,4.52,0,-999,-999,100.37,7.54
2023,2,13,8,18.39,4.58,0,-999,-999,100.43,4.85
2023,2,13,9,22.86,4.88,0,-999,-999,100.47,5
2023,2,13,10,26.07,4.46,0,-999,-999,100.47,6.72
2023,2,13,11,27.34,4.46,0,-999,-999,100.38,6.44
2023,2,13,12,28.26,4.39,0,-999,-999,100.24,5.99
2023,2,13,13,28.84,4.33,0,-999,-999,100.11,5.46
2023,2,13,14,29.08,4.27,0,-999,-999,100.01,5.01
2023,2,13,15,28.76,4.27,0,-999,-999,99.98,4.71
2023,2,13,16,27.4,5.37,0,-999,-999,99.97,4.21
2023,2,13,17,22.67,7.87,0,-999,-999,100,4.26
2023,2,13,18,19.77,6.65,0,-999,-999,100.08,4.71
2023,2,13,19,18.43,6.47,0,-999,-999,100.19,4.95
2023,2,13,20,17.3,6.29,0,-999,-999,100.28,4.91
2023,2,13,21,16.3,6.16,0,-999,-999,100.36,4.72
2023,2,13,22,15.35,6.1,0,-999,-999,100.4,4.32
2023,2,13,23,14.68,5.98,0,-999,-999,100.39,3.66
2023,2,14,0,14.22,5.8,0,-999,-999,100.37,3.06
2023,2,14,1,13.44,5.74,0,-999,-999,100.33,2.96
2023,2,14,2,12.2,5.74,0,-999,-999,100.32,3.49
2023,2,14,3,10.97,5.68,0,-999,-999,100.28,4.6
2023,2,14,4,10.28,5.37,0,-999,-999,100.3,5.81
2023,2,14,5,9.91,5.07,0,-999,-999,100.37,6.6
2023,2,14,6,9.74,4.76,0,-999,-999,100.44,6.97
2023,2,14,7,13.08,4.46,0,-999,-999,100.49,6.41
2023,2,14,8,16.36,4.15,0,-999,-999,100.53,4.4
2023,2,14,9,20.87,4.39,0,-999,-999,100.57,2.45
2023,2,14,10,25.05,4.15,0,-999,-999,100.51,1.1
2023,2,14,11,26.61,4.27,0,-999,-999,100.42,1.54
2023,2,14,12,27.54,4.27,0,-999,-999,100.32,2.46
2023,2,14,13,28.03,4.27,0,-999,-999,100.15,3.06
2023,2,14,14,28.12,4.27,0,-999,-999,100.05,3.25
2023,2,14,15,27.61,4.27,0,-999,-999,99.95,3.1
2023,2,14,16,26.31,5.07,0,-999,-999,99.92,3.02
2023,2,14,17,22.04,7.57,0,-999,-999,99.95,3.98
2023,2,14,18,18.97,6.84,0,-999,-999,100.02,4.91
2023,2,14,19,17.64,6.84,0,-999,-999,100.11,5
2023,2,14,20,16.87,6.77,0,-999,-999,100.16,4.39
2023,2,14,21,16.82,6.53,0,-999,-999,100.19,3.3
2023,2,14,22,16.98,6.23,0,-999,-999,100.18,2.18
2023,2,14,23,16.99,5.98,0,-999,-999,100.18,1.23
2023,2,15,0,16.86,5.86,0,-999,-999,100.12,0.44
2023,2,15,1,16.15,5.74,0,-999,-999,100.09,0.6
2023,2,15,2,14.87,5.92,0,-999,-999,100.03,1.37
2023,2,15,3,13.77,6.04,0,-999,-999,100,2.19
2023,2,15,4,12.25,6.16,0,-999,-999,100.02,3.41
2023,2,15,5,11.09,6.16,0,-999,-999,100.11,5.06
2023,2,15,6,10.9,6.04,0,-999,-999,100.18,6.01
2023,2,15,7,14.08,6.1,0,-999,-999,100.26,5.68
2023,2,15,8,17.22,5.8,0,-999,-999,100.28,3.67
2023,2,15,9,22.01,5.92,0,-999,-999,100.27,2.19
2023,2,15,10,24.94,5.37,0,-999,-999,100.25,1.52
2023,2,15,11,26.34,5.31,0,-999,-999,100.13,1.35
2023,2,15,12,27.18,5.37,0,-999,-999,100.04,1.74
2023,2,15,13,27.72,5.37,0,-999,-999,99.94,2.1
2023,2,15,14,27.76,5.37,0,-999,-999,99.89,2.35
2023,2,15,15,27.3,5.37,0,-999,-999,99.85,2.43
2023,2,15,16,26.06,5.8,0,-999,-999,99.85,2.61
2023,2,15,17,22.26,7.51,0,-999,-999,99.91,3.71
2023,2,15,18,19.55,7.2,0,-999,-999,99.97,4.42
2023,2,15,19,18.59,7.2,0,-999,-999,100.03,4.26
2023,2,15,20,18.08,7.14,0,-999,-999,100.12,3.67
2023,2,15,21,17.76,7.14,0,-999,-999,100.14,3.05
2023,2,15,22,17.41,7.32,0,-999,-999,100.18,2.64
2023,2,15,23,16.78,7.69,0,-999,-999,100.2,2.56
2023,2,16,0,16.22,8.24,0,-999,-999,100.15,2.7
2023,2,16,1,15.58,8.85,0,-999,-999,100.11,2.76
2023,2,16,2,15.46,9.4,0,-999,-999,100.07,2.33
2023,2,16,3,15.61,9.77,0,-999,-999,100.07,1.33
2023,2,16,4,15.51,9.89,0.01,-999,-999,100.06,0.96
2023,2,16,5,15.17,9.83,0.01,-999,-999,100.1,1.33
2023,2,16,6,14.5,9.7,0.01,-999,-999,100.17,1.79
2023,2,16,7,16.15,10.01,0,-999,-999,100.26,2.1
2023,2,16,8,18.88,9.77,0,-999,-999,100.33,1.17
2023,2,16,9,22.86,9.7,0,-999,-999,100.35,1.08
2023,2,16,10,25.37,9.4,0,-999,-999,100.34,1.24
2023,2,16,11,26.77,9.34,0,-999,-999,100.27,1.11
2023,2,16,12,27.69,9.4,0,-999,-999,100.15,1.28
2023,2,16,13,27.94,9.4,0,-999,-999,100.02,1.64
2023,2,16,14,27.86,9.52,0,-999,-999,99.96,2.32
2023,2,16,15,27.4,9.64,0,-999,-999,99.9,2.94
2023,2,16,16,26.3,10.07,0,-999,-999,99.94,3.51
2023,2,16,17,23.44,11.29,0,-999,-999,100,4.29
2023,2,16,18,21.22,10.86,0,-999,-999,100.1,4.63
2023,2,16,19,20.42,10.74,0,-999,-999,100.22,4.53
2023,2,16,20,19.84,10.68,0,-999,-999,100.3,4.32
2023,2,16,21,19.44,10.62,0,-999,-999,100.33,3.97
2023,2,16,22,19.02,10.74,0,-999,-999,100.37,3.73
2023,2,16,23,18.67,11.05,0,-999,-999,100.36,3.51
2023,2,17,0,18.45,11.41,0,-999,-999,100.37,3.05
2023,2,17,1,18.12,11.72,0,-999,-999,100.34,2.75
2023,2,17,2,17.93,11.96,0.01,-999,-999,100.31,2.26
2023,2,17,3,17.94,12.08,0.01,-999,-999,100.28,1.63
2023,2,17,4,17.97,12.08,0.01,-999,-999,100.28,1.15
2023,2,17,5,17.65,12.02,0.02,-999,-999,100.3,0.96
2023,2,17,6,17.32,11.84,0.02,-999,-999,100.38,0.62
2023,2,17,7,18.37,12.08,0.01,-999,-999,100.46,0.48
2023,2,17,8,20.78,11.6,0,-999,-999,100.52,0.13
2023,2,17,9,24.13,10.25,0,-999,-999,100.58,1.26
